,var_estimate
2006-12-01,0.018091131137813403
2007-01-01,0.018091131040412968
2007-02-01,0.018091130679846343
2007-03-01,0.018091130691883024
2007-04-01,0.03998448590915252
2007-05-01,0.022859239924417386
2007-06-01,0.024632752002311686
2007-07-01,0.02456193231564261
2007-08-01,0.033960024651391994
2007-09-01,0.03726636588698984
2007-10-01,0.03694706298491978
2007-11-01,0.026008565492273233
2007-12-01,0.022572637673223164
2008-01-01,0.0213664231651018
2008-02-01,0.01773679840778748
2008-03-01,0.017904180112079837
2008-04-01,0.017397935553363674
2008-05-01,0.016764678855010158
2008-06-01,0.016727622998289608
2008-07-01,0.016808396936657866
2008-08-01,0.029577386837302357
2008-09-01,0.029124564191858358
2008-10-01,0.01918205744552634
2008-11-01,0.02807841052093839
2008-12-01,0.03635401748928052
2009-01-01,0.02297182983068341
2009-02-01,0.04615211976021026
2009-03-01,0.0734859553622181
2009-04-01,0.07264218248956505
2009-05-01,0.07099272186562815
2009-06-01,0.07107161112781392
2009-07-01,0.07107161172232672
2009-08-01,0.052638709330968994
2009-09-01,0.049109570467854684
2009-10-01,0.04519795700676095
2009-11-01,0.04323063436981344
2009-12-01,0.05312747939855542
2010-01-01,0.043230624261117526
2010-02-01,0.04706400695641019
2010-03-01,0.03859627246385011
2010-04-01,0.03160392184451775
2010-05-01,0.03160392168680294
2010-06-01,0.03739353816475899
2010-07-01,0.058569639301400495
2010-08-01,0.0655463226822151
2010-09-01,0.03322650631332885
2010-10-01,0.04273887787544229
2010-11-01,0.03341791585995507
2010-12-01,0.033417910518276764
2011-01-01,0.03341791108312643
2011-02-01,0.03044680275952552
2011-03-01,0.03044680716523124
2011-04-01,0.030446805834189572
2011-05-01,0.030446807426885377
2011-06-01,0.030446805302467725
2011-07-01,0.03044680300253056
2011-08-01,0.030446803181037606
2011-09-01,0.042588537273477486
2011-10-01,0.04231479870259002
2011-11-01,0.05784299865803044
2011-12-01,0.05146255634157634
2012-01-01,0.05011406640036823
2012-02-01,0.050114065738198134
2012-03-01,0.05011406588375317
2012-04-01,0.050114065721360755
2012-05-01,0.031488461624419116
2012-06-01,0.050114066519660265
2012-07-01,0.05011406572136535
2012-08-01,0.0314884800907669
2012-09-01,0.030446802915578882
2012-10-01,0.030446802656296637
2012-11-01,0.030446806421769616
2012-12-01,0.030446802748982194
2013-01-01,0.03044680271244474
2013-02-01,0.03044680098228953
2013-03-01,0.03044680260584756
2013-04-01,0.02579407405333118
2013-05-01,0.024559718888921094
2013-06-01,0.02368853180843718
2013-07-01,0.05011406573430564
2013-08-01,0.04872503140612625
2013-09-01,0.04872503180855701
2013-10-01,0.04552098687828843
2013-11-01,0.04290414969017676
2013-12-01,0.03519330871246411
2014-01-01,0.035401490769043954
2014-02-01,0.035607762747383725
2014-03-01,0.043418889900900134
2014-04-01,0.030344035616726425
2014-05-01,0.02904712610606615
2014-06-01,0.024193733839733646
2014-07-01,0.021723235668608502
2014-08-01,0.021723234361757462
2014-09-01,0.03342294942175079
2014-10-01,0.021723236360072673
2014-11-01,0.03769362751244285
2014-12-01,0.04305787393803177
2015-01-01,0.041113919467986856
2015-02-01,0.041113918705607946
2015-03-01,0.04111392007419622
2015-04-01,0.04111391930068364
2015-05-01,0.04111391864295724
2015-06-01,0.041113918366484654
2015-07-01,0.02913735243132477
2015-08-01,0.0310725609505621
2015-09-01,0.02854221109174465
2015-10-01,0.07689074129811305
2015-11-01,0.06972525179007008
2015-12-01,0.04820426801022343
2016-01-01,0.03186979411834321
2016-02-01,0.07689073930248959
2016-03-01,0.0697252453290459
2016-04-01,0.06561972352185876
2016-05-01,0.028249098797177043
2016-06-01,0.036480909663958595
2016-07-01,0.02585825556689081
2016-08-01,0.03482398123495138
2016-09-01,0.023646213093722095
2016-10-01,0.023986996985028177
2016-11-01,0.0200621481344592
2016-12-01,0.028419622528308784
2017-01-01,0.029605577689142928
2017-02-01,0.022602137038147726
2017-03-01,0.01962525330498319
2017-04-01,0.016141686634250616
2017-05-01,0.016087183164155458
2017-06-01,0.016087184073154542
2017-07-01,0.014158825296396053
2017-08-01,0.013562718229290251
2017-09-01,0.013562719015284162
2017-10-01,0.013562718285873281
2017-11-01,0.01356271907815305
2017-12-01,0.010909869955936395
2018-01-01,0.010095421813086891
2018-02-01,0.010095456039190001
2018-03-01,0.029871434825074164
2018-04-01,0.057756255860727586
2018-05-01,0.05785200673795591
2018-06-01,0.031861517275847205
2018-07-01,0.029215410411737395
2018-08-01,0.03100685755925194
2018-09-01,0.0397109016905691
2018-10-01,0.034930718071780976
2018-11-01,0.03544089227218973
2018-12-01,0.06330497072526808
2019-01-01,0.05590331232212681
2019-02-01,0.06250593476004043
2019-03-01,0.06421990355903207
2019-04-01,0.03333464466251064
2019-05-01,0.03160132115889693
2019-06-01,0.024865649137953343
2019-07-01,0.06534221996957856
2019-08-01,0.03742265350060762
2019-09-01,0.0646141882615611
2019-10-01,0.062420410913502734
2019-11-01,0.03924089162935825
2019-12-01,0.024736988081678356
2020-01-01,0.022951798053191787
2020-02-01,0.030867009152199053
2020-03-01,0.0644718555397238
2020-04-01,0.06389917635156571
2020-05-01,0.06318101752910994
2020-06-01,0.06482461372992852
2020-07-01,0.06351462690244805
2020-08-01,0.06292101723201791
2020-09-01,0.06261182832338556
2020-10-01,0.062051431017891054
2020-11-01,0.0620464289492826
2020-12-01,0.06204642976097858
2021-01-01,0.04075207268040646
2021-02-01,0.02084797566590167
2021-03-01,0.06007727847944824
2021-04-01,0.06204642925109678
2021-05-01,0.04013368371009187
2021-06-01,0.018586613202260533
2021-07-01,0.016865852607745892
2021-08-01,0.01645090142828943
2021-09-01,0.01645090373425938
2021-10-01,0.016450901056597782
2021-11-01,0.046747107713088695
2021-12-01,0.04373916701268191
2022-01-01,0.041316031674338234
2022-02-01,0.04119188173481063
2022-03-01,0.04679065498619496
2022-04-01,0.0570510640773403
2022-05-01,0.05623214251840214
2022-06-01,0.050283844494429276
2022-07-01,0.045474350590798976
2022-08-01,0.05015663536466112
2022-09-01,0.04863214368981853
2022-10-01,0.04863214462910971
2022-11-01,0.06635049134167652
2022-12-01,0.05954239519821707
2023-01-01,0.05202751616646775
2023-02-01,0.052027512978984926
2023-03-01,0.05202751520407348
2023-04-01,0.040910955153184235
2023-05-01,0.03840354934812755
2023-06-01,0.03747448634972975
2023-07-01,0.039822319486897774
2023-08-01,0.03924996327276875
2023-09-01,0.03887109684020308
2023-10-01,0.03887108506715975
2023-11-01,0.0454228001254074
2023-12-01,0.042811993783992426
2024-01-01,0.04542279270940644
2024-02-01,0.03739164134561072
2024-03-01,0.03577518110228013
2024-04-01,0.03488509272216072
2024-05-01,0.03488509263127671
2024-06-01,0.03584944109735119
2024-07-01,0.036085615639192894
2024-08-01,0.04357365532534681
2024-09-01,0.03608561793965275
2024-10-01,0.03608561562163601
2024-11-01,0.03608560169249313
2024-12-01,0.03801519263726272
2025-01-01,0.03608562263837821
2025-02-01,0.0435736358311419
2025-03-01,0.036085623058824366
2025-04-01,0.042090384620456306
2025-05-01,0.03854083487211225
2025-06-01,0.03772017284030026
2025-07-01,0.03559498974708455
2025-08-01,0.03386393731543108
2025-09-01,0.03295444294759592
2025-10-01,0.03294617848688564
2025-11-01,0.03294617782810465
2025-12-01,0.03199241631905479
2026-01-01,0.03294617834891215
2026-02-01,0.03294617846559398
2026-03-01,0.03199241519663053
2026-04-01,0.03615110608642199
2026-05-01,0.03822091087556904
2026-06-01,0.03529343865932554
2026-07-01,0.03586937070781304
