,var_estimate
2018-10-01,0.03839918499288508
2018-11-01,0.03839918494631453
2018-12-01,0.059544732057444115
2019-01-01,0.04277629818944943
2019-02-01,0.06393691076365011
2019-03-01,0.06338703896297877
2019-04-01,0.04652978542866933
2019-05-01,0.04635821986641391
2019-06-01,0.03603256614542761
2019-07-01,0.06183412641691808
2019-08-01,0.04635821400061805
2019-09-01,0.05894965061766773
2019-10-01,0.058487402305003634
2019-11-01,0.051019278496380306
2019-12-01,0.044368780900698054
2020-01-01,0.041106104876719084
2020-02-01,0.044308602963517046
2020-03-01,0.05943978200944532
2020-04-01,0.06472907514094933
2020-05-01,0.06410159614293158
2020-06-01,0.06298046957219677
2020-07-01,0.061054572371696744
2020-08-01,0.059892757789267406
2020-09-01,0.05989274763235236
2020-10-01,0.058697827558237596
2020-11-01,0.05872482004040573
2020-12-01,0.05872481908182264
2021-01-01,0.04461403207609759
2021-02-01,0.042690226995997754
2021-03-01,0.05591766798951375
2021-04-01,0.058724812753876934
2021-05-01,0.04461404168144574
2021-06-01,0.02940356921728659
2021-07-01,0.023020748053124946
2021-08-01,0.023020752024753434
2021-09-01,0.02302075185233363
2021-10-01,0.023020751115008658
2021-11-01,0.04740597443765379
2021-12-01,0.05367347785660819
2022-01-01,0.056074529074176954
2022-02-01,0.056232142496273785
2022-03-01,0.05623214255736653
2022-04-01,0.05717122465783063
2022-05-01,0.05623214206918515
2022-06-01,0.052158803543999814
2022-07-01,0.04960905695230713
2022-08-01,0.05386010399094683
2022-09-01,0.05409363035191276
2022-10-01,0.05409363155586958
2022-11-01,0.05896924031362584
2022-12-01,0.05945638599051832
2023-01-01,0.05917108028099568
2023-02-01,0.0601959781779745
2023-03-01,0.05923568378697936
2023-04-01,0.053836203421309785
2023-05-01,0.050903336496634546
2023-06-01,0.04866147681856955
2023-07-01,0.0462363683280485
2023-08-01,0.04595437443729802
2023-09-01,0.045954371193205716
2023-10-01,0.0433327095549943
2023-11-01,0.045954393645004143
2023-12-01,0.04595437436885581
2024-01-01,0.049613291427865136
2024-02-01,0.041562863032301195
2024-03-01,0.03996078915935055
2024-04-01,0.040113059860424446
2024-05-01,0.040113058512910256
2024-06-01,0.04005959076688503
2024-07-01,0.039215148001865735
2024-08-01,0.04086018380528288
2024-09-01,0.03921514911899694
2024-10-01,0.03921514779812241
2024-11-01,0.03921514772794686
2024-12-01,0.03922298936989635
2025-01-01,0.03921514777569428
2025-02-01,0.041933454812521295
2025-03-01,0.040816986224247453
2025-04-01,0.04161846264896764
2025-05-01,0.03900394319600624
2025-06-01,0.038912148026452174
2025-07-01,0.03891215364704285
2025-08-01,0.038899753424241665
2025-09-01,0.038899753404061085
2025-10-01,0.03889974268487031
2025-11-01,0.03886808746088247
2025-12-01,0.039279785213455425
2026-01-01,0.038868072476614425
2026-02-01,0.03886808312194067
2026-03-01,0.03928149624758542
2026-04-01,0.039679160410220626
2026-05-01,0.03970952103425531
2026-06-01,0.03970949922286819
2026-07-01,0.03931183021350793
