,CAT,DIS,IBM,JNJ,JPM,KO,MMM,MSFT,PFE,PG,WMT,XOM
2003-05-01,9.577211173527674e-10,0.06651002839972493,8.538980049556027e-10,0.07460017647762114,3.063779807927454e-10,7.805347907807833e-10,0.15276780186262387,2.3548828087711264e-09,1.6433692137231518e-09,0.2499999973835248,0.20612199146227836,0.249999997517443
2003-06-01,8.240793954315228e-10,0.07832406181842375,9.180204166882325e-10,0.08136368609654022,2.991089598932514e-10,9.851076002533578e-10,0.12128128694661072,5.856367023753733e-09,2.0819772103795953e-09,0.24999999598000933,0.2190309625821642,0.24999999561158928
2003-07-01,5.88259313053402e-10,0.04080320177713406,4.716873435440349e-10,0.059883040602144895,1.0280118649659501e-10,9.540116583049732e-10,0.22128113565520655,2.3348859107392585e-09,1.3407473961307026e-09,0.2499999984020097,0.17803262337323228,0.24999999439787968
2003-08-01,6.639930390724876e-10,0.060253665353839365,1.7945828395543567e-09,8.530893623582796e-09,1.6024852919685147e-09,1.0153013987589324e-09,0.24999999572725223,5.726934231458436e-09,1.844531677608826e-09,0.24999999362783,0.1897463327695555,0.2499999913428037
2003-09-01,3.4539121716403313e-10,0.030027620131056115,3.29910871398638e-10,0.05371402300370511,1.1557857431831666e-10,4.405709261906713e-10,0.2499999938348454,1.1437180299965196e-09,6.765105108330263e-10,0.24999999932481112,0.16625836254882265,0.2499999981050744
2003-10-01,7.736464897841169e-10,0.13002759754671137,1.1056147900973049e-09,0.04259214603981139,2.159981183893216e-09,8.758067815063014e-10,0.24999999388381342,2.4882269644052135e-09,1.2874952134622117e-09,0.16112189477583597,0.16625836259012608,0.24999999647293025
2003-11-01,4.793027898411379e-11,0.150531069081856,1.269431334717565e-10,0.02740592593101593,2.2407556833452538e-10,2.5121910817596227e-10,0.24999999932182823,4.148129147062208e-09,6.921844390081535e-10,0.1782053729587706,0.2286713264062278,0.16518630080982008
2003-12-01,2.671546508527304e-10,0.14867072477526283,6.950576416354626e-10,2.1190143304615892e-07,1.2136834415529395e-09,1.3510106748396151e-09,0.2499999962788326,0.015774789740420278,4.004002260433701e-09,0.21110744031782724,0.24999993529861667,0.12444689415669877
2004-01-01,1.652394095169766e-11,0.1584460607099039,4.314641744309152e-11,0.021454082605837192,7.333042162605992e-11,8.755621688315435e-11,0.24999999975815415,7.52489579282909e-08,2.388161031996904e-10,0.1919203411901005,0.24999999096783623,0.12817944905983703
2004-02-01,1.0396404511857726e-10,0.14002130816503974,2.6405560041601044e-10,0.03530863458510675,4.457342723792246e-10,5.244406475931725e-10,0.24999999841485893,8.602073654024998e-08,1.3248991302004775e-09,0.15999463446202386,0.2003508306160472,0.2143245050730933
2004-03-01,4.153076476584729e-10,0.13239102711141393,1.0536928470726694e-09,0.04104615775136846,1.7334325319667282e-09,2.134747033745253e-09,0.24999999382396984,1.3946623164456693e-07,5.212302212301195e-09,0.14677328360706302,0.17978959603431924,0.2499997916561517
2004-04-01,7.206801155561599e-11,0.13239107181353926,1.723648467569252e-10,0.04104637782770377,2.7919881388959597e-10,3.3509012077873957e-10,0.24999999911605827,2.1551547049447904e-09,6.183423917940516e-10,0.14677305036680813,0.17978949860966015,0.24999999863401107
2004-05-01,4.6370388003130176e-11,0.13239107160165434,1.0290235623658537e-10,0.04104637826336977,1.681730415325028e-10,2.2484132768485992e-10,0.24999999938217668,1.6678302094747613e-09,3.841952234055206e-10,0.1467730504202287,0.17978949826724272,0.24999999947101487
2004-06-01,2.121337889778993e-09,0.15376776548051613,1.5741156399275507e-09,0.048261564177713906,8.10809373195447e-10,1.7695692620144105e-09,0.19203079844259469,4.1783847390321025e-09,2.598721805212528e-09,0.17526683589466455,0.22270351836855806,0.20796950458301386
2004-07-01,5.245580177347472e-10,0.13239109926348552,1.214829466579373e-09,0.0410463557856613,1.9086620185149873e-09,2.2820340552385128e-09,0.2499999735945168,7.517683608123443e-09,4.251448165193166e-09,0.14677310311767106,0.17978956791141956,0.24999988262803033
2004-08-01,1.1437544369010764e-09,0.15376783099517657,8.536836086989305e-10,0.048261574375459394,4.4532786207998e-10,9.651882073205134e-10,0.19203066247432382,2.407163492094809e-09,1.4588751534240338e-09,0.17526692558008136,0.22270362553469616,0.2079693737662699
2004-09-01,2.543416608332161e-10,0.17897155774198212,1.8420155587203709e-10,0.05821028475644586,9.314491683470993e-11,1.9512298794157418e-10,0.12961880131678222,5.107956677436069e-10,2.96885658026879e-10,0.21281809520569128,0.24999997909317767,0.17038128035142805
2004-10-01,4.0770675934150796e-11,0.1912807520192293,2.8222125958466182e-11,0.06727601132588384,1.2988022218802667e-11,1.920391710943236e-11,0.09320818304986765,5.731525745827483e-11,3.375037008290924e-11,0.23175268673172822,0.2499999997805902,0.16648236690045048
2004-11-01,1.8922969129577659e-10,0.19128075121204027,1.0502373008777716e-10,0.06727601240370164,2.7016008287801923e-11,1.3508220441841333e-10,0.09320818195566799,1.62602966896403e-10,8.227578620106708e-11,0.23175268808733276,0.2499999994623899,0.1664823661776367
2004-12-01,4.06748233253304e-11,0.1623894530815428,9.24816226953514e-11,0.04130540816514734,1.9892276708104356e-10,1.5831209926382688e-10,0.19320817255946637,1.4158812911449191e-09,4.084193483578898e-10,0.19037973945833578,0.24623485940098527,0.16648236501983046
2005-01-01,1.5389181662741814e-10,0.14101250465786572,3.5314862195457146e-10,0.034563458733491204,5.708928607100182e-10,6.408334786361378e-10,0.24999999216268212,9.927491202350036e-10,1.1859523797844972e-09,0.16171194739032183,0.20302166549387687,0.20969042766429405
2005-02-01,1.0516725640995101e-10,0.13239107583424944,2.514988003564185e-10,0.041046376173299565,3.880894943111613e-10,4.982161330803911e-10,0.24999999830097108,9.51884211499618e-10,9.970733240232366e-10,0.14677305609938757,0.17978950756058534,0.24999998283957658
2005-03-01,7.755250283021803e-10,0.13239100295880638,1.5078444482618334e-09,0.04104622683726824,2.4848402418519793e-09,3.259945336109745e-09,0.2499999913816689,1.1756902407004102e-07,5.079684567742723e-09,0.146773180336022,0.1797894811640001,0.24999998664537051
2005-04-01,8.912311356840923e-10,0.10624204200777733,5.70077033783307e-10,0.1135713806945921,1.203608044979106e-10,3.5874585098743745e-09,0.22388943045210682,2.0061611041553364e-09,1.873770159002914e-09,0.1742480188038635,0.13204913209499217,0.24999998689760944
2005-05-01,4.182397161628872e-09,0.08294171412786437,7.195652238503525e-09,0.14440140609573096,4.407255100768168e-10,2.917212935713975e-09,0.14718981176760415,0.015897175443541977,2.965371022614123e-09,0.22752075962955906,0.13204913399874202,0.2499999812355987
2005-06-01,7.462217042216606e-09,0.058153189626417294,1.814666874139921e-08,0.20509595247292745,5.858078101998603e-10,1.498370658529921e-09,0.07328187205721315,0.03272325318395953,1.8643570287229843e-09,0.24999999633349287,0.13204917902336544,0.24869652774520293
2005-07-01,6.713109467195586e-09,0.058153160538765555,2.3878450586052706e-09,0.23545518180993555,9.811109122412125e-11,5.585528131066635e-10,0.07328185719356006,0.011206221454711491,7.223215473643986e-10,0.24999999825021582,0.2016899197730734,0.17021365049979806
2005-08-01,0.055364593925302644,0.04482616172411568,2.423287777680213e-10,0.24999999938925238,2.0183030700117004e-11,1.5479667042011012e-10,0.04734964430545769,3.4272611685327544e-10,1.5210449991335248e-10,0.24999999980977655,0.23178047808717686,0.12067912184677866
2005-09-01,0.15015603610696715,0.0276871118049151,4.386742390478274e-09,0.24999999412029836,4.296221961764805e-10,6.1155383812599975e-09,0.009734445953186413,4.6317946129208e-09,3.6189799002274228e-09,0.24999999727870958,0.22041813841103766,0.09200425714220839
2005-10-01,0.1501564716525771,0.02768703631459206,5.033691176735765e-10,0.24999999940061757,4.0409945537593785e-11,5.419137273175568e-10,0.009734301716794562,5.276932490959783e-10,3.8288949414354405e-10,0.2499999997024114,0.22041809474655305,0.09200409447017781
2005-11-01,0.15015647371223556,0.027687035985570544,4.5278223104632993e-10,0.24999999946604565,3.6019472890251087e-11,4.80350803608436e-10,0.009734301542272679,4.73140348838946e-10,3.420833920690222e-10,0.2499999997340925,0.22041809464896953,0.09200409312643644
2005-12-01,0.15015646798412205,0.027687038023815162,1.1508145796750649e-09,0.2499999986330548,7.932982290276269e-11,9.1341309608126e-10,0.009734263090292324,1.474332840479251e-09,9.3784385571738e-10,0.24999999930268668,0.22041809201448903,0.09200413639580318
2006-01-01,0.05015685244609427,0.04644148525791917,5.085160933157977e-09,0.24999999622263278,2.749537579686844e-10,3.7813179564189535e-09,0.009734109287385152,4.5759216696465245e-09,2.2099122734647645e-09,0.24999999857147145,0.22860310624175836,0.16506443604547216
2006-02-01,1.0968116646656234e-08,0.05565493106670817,2.172402420697895e-09,0.24999999717366506,1.831814596198591e-10,2.5057594942141926e-09,0.02111561125757854,2.390756531820539e-09,1.2852805087165103e-09,0.24999999894909478,0.2337988487048364,0.1894305933426204
2006-03-01,8.00539634174357e-09,0.019935599844399274,6.015297703767888e-10,0.2499999982861224,8.387634251714328e-11,5.4897974169420914e-09,0.06792169363033324,6.677510055656508e-10,9.258211812296682e-10,0.24999999944474044,0.1695182118120512,0.24262448120818145
2006-04-01,3.9187616757122473e-10,1.0020619752295918e-09,6.605081102053589e-11,0.24999999933636496,1.8042406531378864e-11,4.7877345941611686e-11,0.11768047794226666,1.4234714217819075e-10,1.1276230092942195e-10,0.2499999998614424,0.13669645245801293,0.24562306862089528
2006-05-01,4.009772294825612e-10,4.766761217447968e-10,3.145051615368949e-10,0.23960401545468482,1.1026101987686767e-10,0.015883267659580893,0.201797182665366,1.390270059412148e-09,1.1821478470166325e-09,0.2499999995597348,0.09004181797481992,0.20267371281097613
2006-06-01,8.53948538789863e-10,6.458746846825944e-10,4.933652476183951e-10,0.22146282295067055,1.0253615944932805e-10,0.019603836381985137,0.21938782526340547,3.6509056793100507e-09,3.02622131830419e-09,0.249999999329803,0.0853271317015645,0.20421837559971973
2006-07-01,2.3084529049673857e-10,1.0780803527695402e-09,6.813199981991008e-11,0.24999999902390477,1.333146597470264e-11,0.049999997886702834,0.14674505223625536,5.256209500193727e-09,8.717320374936031e-10,0.24999999980468757,0.1263937764093478,0.17686116712077107
2006-08-01,1.745269142065953e-09,1.374119711708538e-09,9.944354624521639e-10,0.2174227089086671,2.833635521768475e-10,0.02295186490086889,0.21694117802131999,6.3859481048679075e-09,5.214977951154853e-09,0.24999999856631086,0.08826821647460023,0.204416017130119
2006-09-01,1.1354546926704408e-09,7.815741776322309e-10,5.256150816632504e-10,0.20070824953635272,1.0292268711804493e-10,0.03242223228683746,0.23088990235332657,0.0024175141387913833,8.8843507624677e-09,0.24999999912233953,0.09968784665310343,0.18387424447933137
2006-10-01,4.166835485932172e-11,1.7324978631810106e-11,2.047277852623578e-11,0.22266298679842536,1.0978617758335225e-11,0.0188527443040788,0.2187149938326768,2.9160119745518053e-10,3.5914376913643947e-10,0.24999999996725758,0.0858575896766527,0.20391168467971907
2006-11-01,9.104187597462987e-10,3.2066415330622073e-10,5.462038544603199e-10,0.22266290444613895,0.0,0.018852812156695032,0.2187149655047003,1.644629254077391e-08,9.996863696654569e-09,0.2499999993164816,0.08585762415426533,0.20391166624101859
2006-12-01,8.219389627104417e-10,2.6768209523071636e-10,4.795402477514294e-10,0.22266289172287115,0.0,0.018852820985245385,0.2187149635339989,1.5605873913640363e-08,9.614014490142316e-09,0.24999999936249748,0.0858576283382347,0.20391166931987775
2007-01-01,7.881979874992346e-10,2.4417300937594766e-10,4.4909118985980527e-10,0.222662869862486,0.0,0.018852837573200186,0.21871495754842604,1.4792679878728345e-08,9.469319080923233e-09,0.24999999937788409,0.08585763788489632,0.20391167205846278
2007-02-01,8.255110150833528e-10,2.553260745836893e-10,4.558695934495905e-10,0.2226628253817966,0.0,0.01885287214581643,0.2187149432994621,1.504798546013194e-08,1.0014627118452122e-08,0.24999999934254796,0.0858576576354004,0.20391167564720314
2007-03-01,8.738907993358972e-10,2.854567303462522e-10,4.680885336039061e-10,0.22266274822205087,0.0,0.018852932772948198,0.21871491804325502,1.583474713722148e-08,1.0837996518761662e-08,0.24999999926186553,0.085857691048302,0.20391168240937843
2007-04-01,6.930943686445271e-10,3.133521703120134e-09,1.976018080564846e-10,0.24999999631591158,4.645912029881911e-11,0.049999993613249714,0.14673143553531565,1.584565434433357e-08,2.6491080050802926e-09,0.2499999994095407,0.12737332109946262,0.17589523146108033
2007-05-01,1.819291963903007e-09,1.3539162278769832e-09,7.942088081189376e-10,0.20070834452878106,1.8946340722783578e-10,0.032421915131062774,0.23088984675509644,0.002417727775788508,1.1804888856467139e-08,0.24999999866079303,0.09968762856204204,0.18387452262466683
2007-06-01,4.826055818322402e-11,3.449223492465579e-11,2.1327611591345878e-11,0.20070824061487436,4.112656412462257e-12,0.03242227748482928,0.2308899120430421,0.0024174796969078107,3.9533457002782745e-10,0.24999999996402117,0.0996879315287389,0.1838741581640587
2007-07-01,5.258293316424338e-11,3.769071867354208e-11,2.3181603622370598e-11,0.2007082406690948,4.534174154867125e-12,0.032422277264181655,0.23088991200725617,0.0024174798825217243,4.255603628882423e-10,0.24999999996076272,0.09968793118546708,0.18387415848716596
2007-08-01,2.1494889512877693e-10,0.022209196468411678,6.807532496223244e-11,0.24999999981125967,7.958142877247646e-12,0.04999999860005466,0.16699198058841266,3.171295512922534e-10,6.746424793133582e-10,0.24999999990743127,0.06600337957281303,0.19479544376885927
2007-09-01,3.2868899248893464e-10,0.02220918560440393,1.0379866595790457e-10,0.2499999996830344,8.348548423579629e-11,0.04999999945801804,0.06699200738511844,6.72084811538159e-10,7.724088732027182e-10,0.24999999971506956,0.14498269131818597,0.2158161148757028
2007-10-01,2.92897174978651e-10,2.5678628270598223e-09,8.176732548551566e-11,0.24999999935216666,6.627430908485863e-11,0.04999999838461463,6.038216269460461e-09,4.60112429170693e-10,4.2627794640555005e-10,0.24999999963403538,0.2231249195148833,0.22687507318090705
2007-11-01,4.015170841411524e-10,2.0978669752685409e-10,3.024192159432615e-10,0.16658975435371973,0.0634044878809947,0.04131126175805564,0.013470580701634604,1.9110294386635585e-10,2.90290460539668e-09,0.2499999996225328,0.21522391368054852,0.24999999799478345
2007-12-01,1.3754231158943572e-10,7.566062591816011e-11,1.4096948883183893e-10,0.11530547895517235,0.07028730713399385,0.041311260946761796,0.10658774834397552,1.2594525577755187e-10,7.548177437022223e-10,0.2499999997782411,0.17658271528598263,0.23992548832093724
2008-01-01,8.472245672602621e-10,5.918492665785546e-10,1.000380024270392e-09,0.08666244629878014,0.10984139583354278,0.03926090002452298,0.15107046751652586,1.0423010392408077e-09,4.275674503345276e-09,0.24999999793349625,0.11316479221845802,0.24999999241724455
2008-02-01,0.016605073481309567,6.429070567640591e-10,1.962809951476469e-10,0.11295714408880751,0.08497709959182585,0.039260898932022475,0.11471123472400162,7.568748845082252e-10,3.6712602938104615e-09,0.24999999914338814,0.17026500623628238,0.21122353853503922
2008-03-01,0.017928074329221565,5.956749118587352e-10,6.930830706620157e-10,0.112957143952443,0.18365409480752148,0.03926089875446395,0.11471123419578741,6.542142076324322e-10,3.614107124239766e-09,0.15538716710324074,0.17026500671459063,0.20583637458565185
2008-04-01,0.04189881149041913,0.04617702401916651,1.1304865782637178e-06,0.1428080810126426,0.161262635387506,0.039260789600043436,0.08959256854802666,3.731333903714168e-09,8.014119258577365e-08,0.11030349712303845,0.170265015259703,0.19843036320034962
2008-05-01,0.08845446536205885,0.021248266211307813,1.8186146728824212e-09,0.18622692410575245,0.13835461804496665,0.020476639732993376,0.08747057811295775,1.8450462188692586e-09,8.397032162595309e-08,0.1103035085318251,0.18029046683621305,0.16717444542794255
2008-06-01,0.13747315794111525,1.0191672157115079e-08,1.2692149705769171e-09,0.21970232722496905,0.11827171579074865,1.6662746310711918e-08,0.07816780200643746,3.7046326273137986e-09,6.516295244146896e-08,0.11645367586327408,0.19164613075686973,0.13828509342536727
2008-07-01,0.17678295424967153,7.438173975910405e-09,3.383353311915522e-09,0.24804490864771425,0.0817480478921797,4.041170752555658e-09,0.038680049931777344,5.6521318268512875e-09,4.1006072418769827e-08,0.11540334791278391,0.22399365349456177,0.11534697635040925
2008-08-01,0.17678293646392734,6.853952746168971e-09,9.045796156905263e-08,0.24999999590163982,0.044290625764717706,6.796448790825814e-09,0.006874851131699836,0.020545235909332174,4.1022810881394336e-08,0.08466601510943936,0.24999999814170593,0.16684019644636386
2008-09-01,0.13925475461761386,9.132881062621197e-09,9.800067339693591e-08,0.24999999764888006,0.034257640256670406,7.069869862221779e-09,0.006874847657413557,0.04291285275808058,4.302494101759644e-08,0.03222721152848566,0.24999999942616374,0.2444725388783267
2008-10-01,0.062484842996540835,9.869208433185787e-09,0.010184958260755987,0.24999999721099944,0.034257650139559045,0.01814254283610056,0.027419132485455966,0.038784185766615756,0.049999995662935864,0.013125848867964196,0.24999999978263623,0.24560083612122788
2008-11-01,0.062484845159523246,1.618667710118615e-08,7.705267661249284e-09,0.24999999854897734,4.872111860550815e-10,0.016752691517807245,1.0375542317433772e-08,0.13438496156653706,0.03637746457769426,4.643158179058799e-09,0.24999999981039367,0.24999999942120985
2008-12-01,1.7079672753237843e-10,3.061996579613455e-09,7.362802091638334e-10,0.24999998954311156,5.892576280859039e-10,2.5638924391890756e-09,0.035528019802026245,0.11362253835669568,0.05000000884055533,0.050849437111449666,0.24999999959134483,0.24999999963259303
2009-01-01,1.8797159615132402e-10,1.5551521405152938e-09,7.472375936899917e-10,0.20710301529078376,9.68086451751474e-09,1.7607934316534485e-09,0.09263102609048054,0.056519523640216715,0.09289698411403541,0.050849437532198345,0.2499999998108196,0.24999999958944644
2009-02-01,6.426756313233722e-11,1.930598638119873e-09,8.270269115355011e-10,0.16362274727875648,9.035473655218083e-10,1.3630735465151332e-09,0.09263093647780803,2.3524020851074796e-08,0.1363772427858726,0.10736904785946354,0.24999999807025333,0.24999999891531116
