,CAT,DIS,IBM,JNJ,JPM,KO,MMM,MSFT,PFE,PG,WMT,XOM
2001-07-01,8.461596225300806e-10,0.01173288757198854,0.17198589208219392,1.2230459613958106e-10,6.729844110339868e-11,1.507891254967952e-11,0.2499999999562715,8.33903956199925e-10,1.9091573780571705e-10,0.066281218649632,0.24999999971419481,0.24999999995005773
2001-08-01,6.090025788304476e-09,0.011732903786384315,0.17198587501929047,3.1059504567459054e-09,2.7218352770000254e-09,7.782763227739764e-10,0.24999999841433382,3.8050203304448915e-08,6.857501724307123e-09,0.06628118608719333,0.24999998097353185,0.24999999811548224
2001-09-01,1.8416852720062303e-09,0.011732889104560981,0.17198589024446184,2.1402909477721364e-09,1.193739733650646e-09,1.7255563627090008e-10,0.24999999968467332,1.6455258439381789e-09,4.600680393463562e-09,0.066281211121839,0.2499999988580177,0.249999999391971
2001-10-01,2.017493963224369e-09,3.097628273620358e-09,0.12957990469768077,4.4256180541618563e-10,4.985092562705815e-10,2.164696810005726e-10,0.2499999995237235,6.955318541468842e-10,7.2679499918833e-10,0.1405386885199251,0.2298813999480709,0.2499999996156084
2001-11-01,8.417435913861306e-10,6.235648155395193e-09,0.04248577148339967,1.2838767715258118e-09,4.370819006546062e-10,4.960763164986583e-10,0.24999999802951348,1.141096862465437e-09,2.207665599784878e-09,0.24053866036159732,0.2169755588884716,0.2499999985938286
2001-12-01,7.277852987647017e-10,6.736078844299757e-08,0.041569711648985645,4.335331527951798e-10,2.4636478984561677e-10,8.512151028528952e-11,0.2499999995564854,5.855809584003301e-10,1.0755073975439865e-09,0.2415903351624738,0.21683988341921576,0.24999999969815787
2002-01-01,8.632584393866916e-09,6.958602171270462e-08,0.12866380832202065,2.016440556797407e-09,3.221111576872005e-09,4.854961574783834e-10,0.2499999985636527,5.82046209370625e-09,5.8142645870602705e-09,0.14159038201264137,0.22974571695154478,0.24999999857375943
2002-02-01,4.441743438215368e-10,5.47471687439585e-10,0.12957990948434653,1.8022918543382841e-10,2.221128304094392e-10,3.7530556324585475e-11,0.249999999877636,5.709930853786978e-10,2.405351256736515e-10,0.14053868163975414,0.22988140692377484,0.24999999983144142
2002-03-01,6.065998835544512e-10,8.262799476651266e-10,0.1295799093156148,1.718467127825726e-10,2.8035000446753944e-10,2.9575456679781096e-11,0.24999999990248217,7.059752339758467e-10,2.587770193897014e-10,0.1405386817640742,0.22988140632190637,0.24999999981651813
2002-04-01,1.3507103143910776e-09,1.7465088190419085e-09,0.1295799235503825,3.18809308070633e-09,2.6607054442670926e-09,7.723815421475228e-10,0.24999999746516605,7.879912701044969e-10,5.3180967748136295e-09,0.1405386809500693,0.22988138485120582,0.24999999735868642
2002-05-01,4.44142811523228e-09,1.14516713853353e-08,0.129579867410371,3.7513613742770894e-09,2.924810270306755e-09,1.0803626482645134e-09,0.24999999657106386,3.1457424548795445e-09,5.0451621372282745e-09,0.14053869512066833,0.22988141230335973,0.24999999675400153
2002-06-01,4.679878851799882e-10,1.1239732254964134e-09,0.12957990872117475,1.9069780108187533e-10,2.7475392797105985e-10,2.8983311803050146e-11,0.24999999988089636,6.055779853586196e-10,3.0483912560512836e-10,0.14053868181147294,0.22988140676579796,0.24999999982384488
2002-07-01,1.653521319056909e-10,2.2392020192432416e-09,0.1295799201831858,4.998262999286126e-10,4.564965845772798e-10,1.166533559907711e-10,0.2499999996012233,8.20561303581445e-10,6.486888137382545e-10,0.14053869952976147,0.22988137615895166,0.2499999995800978
2002-08-01,4.151529542602416e-10,2.3190586468340454e-10,0.1450023647739771,1.3121549032066784e-10,1.0826197418703948e-10,3.416586217753923e-11,0.2499999998846186,2.5856790638255344e-10,1.5144799638024382e-10,0.1874173324070143,0.16758030171732607,0.2499999998863458
2002-09-01,3.4044175935488525e-09,2.1767185647184737e-09,0.045002438665642144,2.458443493045973e-09,8.124275882577755e-10,5.122182654707761e-10,0.24999999778809445,4.328747481301667e-09,2.0786372894182946e-09,0.2376491099999809,0.2173484399645016,0.24999999781017063
2002-10-01,4.1126985859027094e-10,4.215564015010878e-09,7.626712347515332e-07,1.3116962031536068e-09,2.455842870192469e-10,2.798543985821328e-10,0.24999999909327736,0.004234483630704115,0.06736059615146817,0.24999998016107558,0.17840417234625566,0.2499999994820155
2002-11-01,7.668465737519689e-10,5.468473187512583e-09,6.912556538166698e-10,0.09369143630075068,1.81456895351874e-10,1.3423056890913416e-09,0.23367633768730053,2.954610008061349e-09,1.7683268182978473e-09,0.24999999835670986,0.17263222783916088,0.24999998664280323
2002-12-01,9.39187060010563e-11,1.2149121833696604e-10,8.337573374497053e-11,0.09369145199397047,0.0,1.566686024191213e-10,0.23367629282677044,3.039230246831068e-10,2.6223913815919155e-10,0.24999999973896472,0.17263225536867877,0.24999999905087913
2003-01-01,1.1668245969615397e-10,0.030027624323289502,1.3357636478662543e-10,0.05371401933669717,4.433639491676473e-11,1.843910474399834e-10,0.24999999624142263,6.360109441037039e-10,3.0569241763757086e-10,0.24999999966127845,0.16625835985897516,0.24999999915764679
2003-02-01,4.5431151761624924e-11,7.944612413870717e-10,3.904685225219901e-11,0.09369145238027143,1.2125676853863064e-11,7.468917952251548e-11,0.23367629109140506,2.0147062277458533e-10,1.0020700526366258e-10,0.24999999992592772,0.172632255355428,0.2499999999795364
2003-03-01,6.221379561768303e-11,5.1879705893373554e-11,4.843102162986422e-11,0.09369145232842688,0.0,1.0747382952681178e-10,0.23367629246056587,1.5571182459812837e-10,1.6893538398364345e-10,0.24999999981482898,0.17263225558180914,0.24999999922347071
2003-04-01,4.068523946911596e-11,2.5967052536351063e-11,2.8371037632425134e-11,0.09369145255389023,0.0,7.178598875612574e-11,0.23367629229929457,8.854711521690585e-11,1.0866677718218118e-10,0.24999999987502664,0.17263225556632567,0.2499999993445824
2003-05-01,2.1082365725603017e-10,0.03002762711066772,2.4004762140254254e-10,0.053714020911730845,7.982261009912966e-11,3.24298753965047e-10,0.24999998892945707,1.0629808864107163e-09,5.465309079126831e-10,0.24999999937265427,0.16625836277674777,0.2499999984342368
2003-06-01,4.566638950456477e-10,0.030027626578656125,6.221504079047118e-10,0.05371401099447731,2.1818320226169776e-10,8.771678379707391e-10,0.249999996055418,2.389199449372955e-09,1.6243667785919738e-09,0.24999999846716695,0.166258365054466,0.24999999666208156
2003-07-01,9.324670954975564e-11,0.021991781460202812,1.0185631062209224e-10,1.6855201821922287e-08,3.368812293280476e-11,1.6594902755200615e-10,0.24999999839297674,3.796095106404452e-10,2.319354326873282e-10,0.24999999979600213,0.22800820340406894,0.24999999908526283
2003-08-01,1.6560640493132094e-11,0.060253665400572615,2.5561834118120796e-11,1.4565692256237183e-10,1.52048313437505e-11,2.961255393608622e-11,0.24999999982974483,1.3060652143713735e-10,4.1136503316264226e-11,0.24999999992866861,0.18974633487266232,0.24999999956401162
2003-09-01,2.0010779813243015e-10,0.030027611373788315,2.2261408918538286e-10,0.05371355516420293,7.210912648291614e-11,3.620693496428807e-10,0.24999999654551147,8.372889153376394e-10,5.13296780374341e-10,0.24999999954975818,0.1662588370985965,0.24999999806065656
2003-10-01,9.82833966153242e-10,0.1300275880287749,9.234403961917876e-10,0.04259210422105683,1.4040938700983147e-09,6.398871543761196e-10,0.24999999437638734,1.839692935508022e-09,1.0381501874090416e-09,0.1611214691497395,0.16625883908426153,0.24999999831168138
2003-11-01,2.653723609808836e-11,0.153767809645876,4.138336447172677e-11,0.04826150497991606,5.083041319934105e-11,8.903186266677623e-11,0.1920308084316069,3.8501855529317696e-10,1.3754001860556835e-10,0.17526688072765395,0.22270377273767294,0.20796922274693264
2003-12-01,2.7566224184166748e-11,0.1629655648533536,4.460352810277311e-11,0.0486727282146477,6.384672807118644e-11,1.0206492681741942e-10,0.1737920697966903,1.9245895537801167e-09,1.675965078799832e-10,0.18851529156116628,0.24286719664404485,0.18318714659982974
2004-01-01,1.5178791461497107e-10,0.1629655710732799,2.255451021337398e-10,0.04867270413989172,2.5352064665480495e-10,4.1571093773625916e-10,0.1737920775374054,1.0557260895286733e-08,6.2249456910045e-10,0.1885153228246762,0.24286722947502523,0.18318708272340156
2004-02-01,5.546479089633806e-11,0.16296556576793916,8.626785877638493e-11,0.04867272712345046,9.128278339241358e-11,1.9116478598888807e-10,0.17379206773006314,2.4036497068350385e-09,2.4739228307339534e-10,0.1885152935364854,0.2428672009223422,0.18318714184449733
2004-03-01,2.0223202684004895e-11,0.1629655650067282,3.232442092610411e-11,0.04867273057786968,3.358867891229709e-11,7.844190922589589e-11,0.17379206887061363,6.650561240739608e-10,9.530387309824032e-11,0.18851528846669507,0.24286719667037504,0.18318714948278025
2004-04-01,4.566029095424236e-10,0.16296556725998224,7.374561977370132e-10,0.048672697729010735,8.091827395433483e-10,2.2860456774231795e-09,0.17379208780596309,1.0551697987489385e-08,2.2626443281603586e-09,0.18851531886230516,0.24286722744627218,0.18318708379283682
2004-05-01,2.301409332720871e-10,0.16296557037899573,3.68259012223718e-10,0.048672719594645204,4.123898900089922e-10,1.1321572920959372e-09,0.17379206983275605,3.6395699270046185e-09,1.091950090121578e-09,0.18851530597784563,0.24286721152362076,0.1831871158176704
2004-06-01,2.2699480694102826e-09,0.19128071096070806,1.8019025490205745e-09,0.06727600314597486,9.002917912181801e-10,1.2581992654211063e-09,0.09320827638818657,3.3341861244892297e-09,2.4817347668204333e-09,0.23175262689552747,0.24999996153791817,0.16648240902542216
2004-07-01,1.367838258418025e-09,0.1629652277962777,2.0234529479134115e-09,0.048672699982813934,1.977850253373894e-09,3.812177450888778e-09,0.17379273202115636,1.633604891676431e-08,6.23431420077595e-09,0.18851483556326082,0.2428664302767628,0.18318804260804628
2004-08-01,2.598396499036366e-09,0.1912807071212569,2.130944421738713e-09,0.06727600326168198,1.0659459555671174e-09,1.551228824274587e-09,0.09320828265059562,4.070832178743111e-09,3.040194106204629e-09,0.231752620411082,0.24999995642507772,0.16648241567276378
2004-09-01,2.7433660258759853e-11,0.1912807525399685,2.2359055539208e-11,0.06727601165337138,9.319495591533572e-12,2.328094431299399e-11,0.09320818172269467,4.262252054067575e-11,4.097240222749764e-11,0.23175268734634802,0.24999999972607911,0.16648236684555012
2004-10-01,7.070271741433121e-10,0.19128074690741836,5.28150204876111e-10,0.06727601464081698,2.005035260591711e-10,5.963489013671158e-10,0.0932081917601073,9.95336632381812e-10,1.0452277439921628e-09,0.23175267840593713,0.2499999911123667,0.16648237310075872
2004-11-01,7.488234976606811e-10,0.1912807485621338,5.201285821831761e-10,0.06727601349145518,2.0379465031186142e-10,5.689589504881608e-10,0.09320819069752843,1.0257076707154495e-09,1.0082367535141989e-09,0.2317526802212159,0.24999999677406215,0.16648236617795467
2004-12-01,1.7234734382505967e-10,0.16296556207544916,2.654281694010711e-10,0.0486727298069003,2.796774497227567e-10,5.20154989092071e-10,0.17379206469715142,4.8269125715746375e-09,8.034397821566893e-10,0.1885152946440072,0.24286717452754314,0.1831871673809885
2005-01-01,1.5847515593961675e-10,0.1629655688314026,2.450006253839552e-10,0.04867272637247881,2.670993900980641e-10,6.818288370668673e-10,0.17379206423978374,2.409839315919779e-09,7.381649682589274e-10,0.18851529945888312,0.24286720186622635,0.18318713473081785
2005-02-01,2.850833935254476e-10,0.16296551703375375,4.3874963229287147e-10,0.0486727283122852,4.5892201084728236e-10,1.1969999739037912e-09,0.1737921631458294,1.8686380487352856e-09,1.3148459521355144e-09,0.18851522375486815,0.24286707215910486,0.18318729003091966
2005-03-01,2.3039730726270825e-11,0.1629655646266385,3.5592634572874104e-11,0.04867273180177663,3.449410064501441e-11,8.137888033132286e-11,0.17379206932269983,1.0552677354557373e-10,1.1391671724499725e-10,0.18851528678876914,0.2428671940186801,0.183187153047487
2005-04-01,7.012200596957468e-11,0.11114041842751206,3.262922107687985e-11,0.1145219681802744,8.41375937269404e-12,8.315975988132001e-11,0.1700602673475846,3.541735768940217e-11,4.8062580227029364e-11,0.22266604950235483,0.1984241433706123,0.18318715289385715
2005-05-01,2.5745515363722284e-09,0.08315929601849581,1.084373502897304e-09,0.187187991109738,1.1578355677370053e-10,5.136476963920281e-10,0.09804142737473967,1.1382877498228952e-09,6.543140025624917e-10,0.2499999959989379,0.19842414324628896,0.18318714017084167
2005-06-01,3.8218682947481555e-09,0.055829584322820675,2.98062337441202e-09,0.24824544121293166,4.899541905576477e-10,1.1432122670898694e-09,0.07084599983032798,8.002339430610512e-09,1.774302917002905e-09,0.24999999600832976,0.237366633408824,0.13771232700446528
2005-07-01,0.09824528885619849,0.04309092449081598,1.0452011092767967e-09,0.24999999768644993,2.089016776844278e-10,1.010948752571553e-09,0.021644918222541693,1.0628497483604602e-09,1.11669785199238e-09,0.24999999859308408,0.23736663934620522,0.09965222836010541
2005-08-01,0.1501564828069515,0.027687032384991702,1.896757515464368e-09,0.2499999965138395,3.234838000042619e-10,3.7103951776580593e-09,0.009734301289304456,2.0928659267872742e-09,2.05942310728998e-09,0.24999999829592345,0.22041809143549915,0.09200408719055427
2005-09-01,0.15015648666480702,0.027687034806142964,1.8795673719226822e-10,0.24999999989279498,6.261091228316563e-12,1.7769268767037414e-10,0.00973429950780642,1.384852212868799e-10,1.7489885822233946e-10,0.24999999988356353,0.220418095257261,0.09200408330232922
2005-10-01,0.15015648686323388,0.02768703462957638,1.5996121442710796e-10,0.24999999991871522,5.03217509823805e-12,1.3596334532248978e-10,0.009734299774890065,1.1210680267483083e-10,1.4397877931210437e-10,0.24999999990370728,0.22041809514547647,0.09200408320735814
2005-11-01,0.15015648685357844,0.02768703462245377,1.5372925915277968e-10,0.24999999992142252,5.1414686180866675e-12,1.2996270157269492e-10,0.009734299828482377,1.0215355213711818e-10,1.3717449087840235e-10,0.24999999990790422,0.2204180951703269,0.09200408316767004
2005-12-01,0.150156487217843,0.027687034433954764,1.282680124455169e-10,0.24999999994659733,1.2284970755101856e-12,1.1271351494275662e-10,0.009734299873599313,1.0331292507182702e-10,1.2021602596695426e-10,0.24999999992027414,0.22041809498392956,0.09200408315806283
2006-01-01,0.1501564864979011,0.027687034197918625,1.3944424414326725e-10,0.24999999996359148,3.370176164918205e-12,3.275736074519976e-11,0.009734300533037808,1.1439485720218896e-10,1.1082318296651393e-10,0.24999999992096356,0.2204180947114547,0.09200408377434256
2006-02-01,0.15015648573620116,0.027687034258891453,1.5183795650870496e-10,0.2499999999453256,2.9922663578699563e-12,4.0539291748424986e-11,0.009734300792008852,1.4432719902625916e-10,1.2067148585864163e-10,0.2499999999135791,0.22041809466150655,0.09200408423211896
2006-03-01,0.18120630052334316,3.6578687852733147e-09,6.102097604661954e-11,0.24999999979960474,7.767057680284215e-12,1.0414607323808631e-10,0.029282423658655347,8.101096166867728e-11,9.005712390378179e-11,0.24999999991889305,0.17735425787843695,0.11215701421919627
2006-04-01,0.09803950931341589,1.1796176750715246e-09,2.9576683984666045e-10,0.24999999912363724,6.27618285053719e-12,3.8557417488421584e-10,0.08399566440419955,3.3282718574520727e-10,3.919135058263449e-10,0.24999999964101308,0.16052143551844958,0.15744338940730906
2006-05-01,1.4643277244494246e-09,2.924032854889732e-10,1.503950974081769e-10,0.2499999990773357,2.7294209101085148e-11,0.03585812764667889,0.1481375269619919,9.026115840864622e-10,1.0639401812277111e-09,0.2499999999001577,0.15856095207163995,0.15744339044122396
2006-06-01,1.276746033991418e-10,8.421019628971747e-11,5.921214421975732e-11,0.2089533148000482,2.7122727171064e-11,0.035858130959091475,0.22354123193402142,6.208189347340497e-10,1.0773919283594455e-09,0.24999999991329444,0.09960764856600589,0.1820396718311079
2006-07-01,1.7988604587619295e-10,3.3084236222224107e-10,6.265835734211453e-11,0.2499999960602433,1.2144334556992664e-11,0.04999999688942905,0.1663056415227529,3.8095908974670935e-08,6.219622697585951e-10,0.24999999983703952,0.14441903143979742,0.13927529494733515
2006-08-01,5.608803022209432e-10,4.2118698969539974e-10,3.0864757024363105e-10,0.20859032459461535,7.43504729718818e-11,0.03599758672472612,0.22378105545907842,8.553162794330322e-09,3.516049703252524e-09,0.24999999951764015,0.09983120867877189,0.18179981159089037
2006-09-01,1.5932170870553889e-09,1.3466849953677485e-09,7.88568397053033e-10,0.2007082545582717,8.028918424068469e-11,0.032422222309214134,0.2308898945376293,0.0024175120608882503,1.0274280931238031e-08,0.24999999889024893,0.09968785238538827,0.18387425117531878
2006-10-01,4.820127991903541e-10,3.327294298926215e-10,2.04300190506886e-10,0.2226628869069921,5.513684713677787e-11,0.018852798650776544,0.21871504590007138,1.8157754675934982e-08,3.979881750103462e-09,0.24999999965748285,0.08585763497999886,0.20391161069286257
2006-11-01,1.572835809872696e-10,1.0239896378732187e-10,8.724062772504372e-11,0.222662983318748,9.407516163582645e-12,0.018852745748017045,0.2187149949846525,6.089895465321953e-10,1.4010771540604603e-09,0.24999999989707328,0.08585759045148589,0.20391168323362557
2006-12-01,8.571876327218945e-11,5.867091962097761e-11,4.8027686467060356e-11,0.22266298577344384,6.797948676168816e-12,0.01885274457435855,0.21871499434191718,2.493879028353276e-10,7.094243152440661e-10,0.24999999994137057,0.08585759018226277,0.20391168402861926
2007-01-01,3.6023898473421524e-11,2.507816783371524e-11,2.0455811391170796e-11,0.22266298724920922,3.205726817330549e-12,0.01885274392760057,0.218714993974693,1.0038105779447918e-10,2.845354991243805e-10,0.24999999997450428,0.0858575899155848,0.2039116844887279
2007-02-01,1.6102827104915672e-09,1.1137993234721891e-09,9.173324831194745e-10,0.222662944704042,1.489360951022656e-10,0.018852761636354232,0.21871500401870372,4.512560964145634e-09,1.2440984779176236e-08,0.24999999884108978,0.08585760201766941,0.20391166803824448
2007-03-01,1.2339477777101642e-09,8.377058617596287e-10,7.10630166609711e-10,0.2226629629095843,1.07101324912587e-10,0.018852750467819243,0.21871499723390117,4.405552494042721e-09,9.655868193702265e-09,0.24999999911818432,0.08585759307266136,0.2039116802470401
2007-04-01,4.765063958879036e-10,1.0183718450095946e-09,1.7015112778606585e-10,0.24999998874174348,3.6401128660441173e-11,0.049999990657668705,0.17213071978870878,1.1495421047558411e-07,1.827315142576347e-09,0.2499999995845822,0.12737314527946714,0.15049603746487347
2007-05-01,8.913996151605755e-10,7.458281422630948e-10,3.8972709673029505e-10,0.2007082594002413,8.70697273995431e-11,0.03242226958936861,0.23088987911910175,0.0024174864278500305,5.3880728710358375e-09,0.24999999931879016,0.09968794209880445,0.18387415654374611
2007-06-01,5.27401092921508e-10,4.890367786729978e-10,2.65804456276633e-10,0.20070824417382813,5.875968699851491e-11,0.032422294546759066,0.2308898969120973,0.002417464733148877,3.1537061716382907e-09,0.24999999955722352,0.09968794239098604,0.18387415319124695
2007-07-01,4.772482518391378e-10,4.3985588341694463e-10,2.415517955920788e-10,0.20070824344157817,5.2160146540956466e-11,0.032422293225559895,0.2308898986078087,0.002417465032004006,2.931541622188457e-09,0.24999999959588795,0.09968794161449236,0.18387415434030951
2007-08-01,4.420870171557692e-10,1.3481925052946313e-08,1.699187616100272e-10,0.2499999997508266,1.6679476108625657e-11,0.034721584585505616,0.1911449097774891,3.802059888456077e-10,9.049443436286445e-10,0.24999999983073595,0.08094431915136197,0.19318917150831702
2007-09-01,1.2076193395304503e-09,6.1365280186700586e-09,4.173298131322923e-10,0.24999999880709203,4.4889541657699277e-10,0.04999999354051753,0.09114495106543347,2.0474013198901114e-09,2.5561353247682724e-09,0.24999999934607245,0.15113928921100253,0.2077157552159729
2007-10-01,1.3043609654159181e-11,5.7549474225578717e-11,4.776077064563741e-12,0.2499999999605673,5.210964925973223e-12,0.049999999891748644,1.1948017155577302e-10,1.97343235140175e-11,1.886614491594425e-11,0.249999999982315,0.22312492509526893,0.22687507483144045
2007-11-01,4.5226130794892707e-11,3.411586946380943e-11,4.9806999985118117e-11,0.16779212829416665,0.036353860137569874,0.0485999404392347,0.06364613860313346,2.3485993230301043e-11,4.352758890450848e-11,0.24999999993882335,0.2067328575589959,0.22687507483191352
2007-12-01,5.516320905682059e-10,3.092525315509415e-10,3.70282710235615e-10,0.10763530639145358,0.07306201622379895,0.04999999376768298,0.11504658204107132,2.8633095949001624e-10,1.0699671228014798e-07,0.2499999997288116,0.1668897365175712,0.2373662568153996
2008-01-01,5.144922201160939e-10,3.7250368604066205e-10,4.643453554668141e-10,0.08855208952956134,0.10980634546931449,0.03856212684257894,0.15048780831932376,5.816390489182422e-10,3.036921390908139e-09,0.24999999906423007,0.11348572425134357,0.2491059015537461
2008-02-01,0.01786736974678314,5.06914483519234e-10,1.360898719652732e-10,0.11363325737083864,0.08483522961990775,0.03856212589878255,0.11414836409347534,5.66669449406258e-10,2.386016707362039e-09,0.2499999993736282,0.17053717430824084,0.21041647599265303
2008-03-01,0.019619610819860817,2.0388203707779605e-09,2.3833761489404715e-09,0.11363325872569056,0.1830829606293506,0.0385621263608002,0.11414836315808796,2.359953667814505e-09,1.2348016176008251e-08,0.15515912186632722,0.17053717560028112,0.2052573637094352
2008-04-01,0.04341066617244089,0.04532552496453814,6.974161933108637e-08,0.14451659921329094,0.16048575740829513,0.03856212406210193,0.0896444308918167,1.2843699659857054e-09,1.412665216718984e-08,0.11031169697666804,0.17053717253398265,0.19720594262422397
2008-05-01,0.0901466667190721,0.02031464385805947,4.2153048907271924e-09,0.1875550716629571,0.13749421520610122,0.019959107459679444,0.08723252697275286,3.3794850964442545e-09,2.7747838331889988e-08,0.11031171305614038,0.1807625839532769,0.16622343576933213
2008-06-01,0.1389356061029352,2.3295913282052897e-08,3.2351499901984176e-09,0.22078774458250086,0.11689774627745868,4.0297448161961525e-08,0.0768137410543145,7.217923621839393e-09,1.972081944824236e-08,0.11623439442040642,0.19281815463003088,0.1375125191650989
2008-07-01,0.17817520953132196,1.1587706141423675e-08,1.3613879691352627e-08,0.24886949017383253,0.08054241919330948,5.3983399937301296e-09,0.03661528003906818,1.1523375892288161e-08,1.8218715804511405e-08,0.11640972660492577,0.22532130121990931,0.11406651289561517
2008-08-01,0.178175203971594,8.869618394145216e-09,0.008940825571288773,0.2499999956448938,0.03980603749012149,5.6265948460968445e-09,0.012010399454867657,0.025370495756883313,0.010289499737250584,0.08175100847124694,0.24999999890701177,0.1436565204986283
2008-09-01,0.1273248107194881,1.5955400516187137e-08,0.008940827984639866,0.2499999987523875,0.03459830565120936,5.498667543645153e-09,0.01201040011390077,0.040634152429663915,0.016032172526148677,0.037809148226515585,0.2499999997115116,0.22265016243046662
2008-10-01,0.06279125656491806,2.479138151863006e-08,0.009659936386622558,0.24999999139848295,0.02966684030014593,0.019811486780289534,0.030162024218968197,0.04063413551982405,0.04999988075558555,0.007274443451712421,0.24999999918567967,0.24999998064638954
2008-11-01,0.06449829349200462,9.027501251896309e-09,8.316809640942337e-09,0.2499999998592926,1.0333223756679518e-10,0.07279294843176037,0.0019878630260869463,0.060720878670568246,0.04999999899039157,1.8619306912336976e-10,0.24999999998222308,0.24999999991383648
2008-12-01,1.1620663273488533e-09,6.168348893303975e-09,3.0977813420913275e-09,0.2499999905461221,2.3973510142113295e-09,0.037291285135319104,0.0019895585255663246,0.06072087984838985,0.05000000749358951,0.09999826697217942,0.24999999936942488,0.24999999928386119
2009-01-01,4.1198846914990654e-10,3.2070486549750666e-09,2.739945813446117e-09,0.2066881228839241,0.03443493010180531,1.6000678027198104e-08,0.024242729740317638,0.041324059886142114,0.09331187451786507,0.09999826271774097,0.2499999994944037,0.24999999829814024
