,CAT,DIS,IBM,JNJ,JPM,KO,MMM,MSFT,PFE,PG,WMT,XOM
2003-12-01,7.04804907607718e-11,0.24557059589754912,2.7435677446866046e-10,5.282934829611303e-10,0.001703253802403966,2.3554185568737456e-10,0.24999999953540844,1.06005814113172e-09,1.1760645859846858e-09,0.05381481269247906,0.19891133692189367,0.24999999780547041
2004-01-01,3.168160444865519e-10,0.24999994692402724,1.105127341066101e-09,2.771246073046354e-09,3.1819415684807965e-08,1.0973867691844119e-09,0.24999999789342386,5.015615718151826e-09,4.681541127623467e-09,0.016672637379340556,0.23332738140651624,0.24999998958954334
2004-02-01,1.2980332877417625e-11,0.24999999968027917,4.6629448734520444e-11,1.0729829420455996e-10,0.0018627456525181782,4.405553035493852e-11,0.24999999992308058,2.2307410042101495e-10,2.0638662950460164e-10,6.760875414722573e-09,0.24813724772622034,0.24999999961660166
2004-03-01,4.4077688208304397e-10,0.24999994419167776,1.618615206576485e-09,3.694845875136145e-09,1.7164685661229577e-08,1.5408509415885242e-09,0.24999999720268135,6.421065651172643e-09,7.599703697291761e-09,1.0540642245648417e-07,0.24999992683281355,0.24999998788586106
2004-04-01,1.9016830075514838e-10,0.1694799419006327,7.09711564823756e-10,2.0662653596482987e-09,7.744078054882477e-09,7.182535168868333e-10,0.24999999880570567,2.6397865990923093e-09,5.068483660535343e-09,0.09999980304643878,0.23052024125473475,0.24999999585574106
2004-05-01,3.983300703351425e-11,0.14925165602013166,1.523809403802471e-10,5.169410139851936e-10,1.4119388422217848e-09,1.7380373859692838e-10,0.24999999973070558,1.7650103482095043e-09,1.074225339524532e-09,0.1349257708983305,0.21582256903645955,0.2499999991802394
2004-06-01,3.8564636827707726e-10,0.15376779817442,2.931926631146603e-10,0.048261509416596585,1.2604170973060654e-10,3.6029424730406346e-10,0.19203082086583562,5.91940827000899e-10,4.3487993915509636e-10,0.17526686546942002,0.2227037460235199,0.2079692578582108
2004-07-01,2.5127995600859496e-10,0.1492516472501404,1.0114132740337885e-09,7.170438813614031e-09,4.526447611480156e-09,1.228022634862001e-09,0.24999999378074633,5.589167842113019e-09,4.37983620654468e-09,0.1349258051174019,0.21582256496969726,0.24999996472535113
2004-08-01,3.056793432673536e-10,0.15376780853417596,2.6163390695168657e-10,0.048261509211248686,1.2239852480799453e-10,4.001904781808536e-10,0.1920308004995566,6.118259651418557e-10,4.3478923499433656e-10,0.1752668803641885,0.22270376812591888,0.20796923112839397
2004-09-01,6.77086430099435e-10,0.17897150567858533,4.479982987352317e-10,0.05821024758182444,1.96537769058255e-10,3.885482811559025e-10,0.1296189494194252,1.0314195087202534e-09,6.193234839363717e-10,0.21281802118307047,0.2499999855941557,0.17038128718202497
2004-10-01,1.0556233720744684e-10,0.1912807478077178,5.478854339783008e-11,0.06727602087831915,2.0146552609391046e-11,3.4757458311261606e-11,0.09320818518987527,8.782650335130653e-11,5.611427540454162e-11,0.2317526909572505,0.24999999936911002,0.16648235543853168
2004-11-01,3.920221141257007e-10,0.1893968181550655,1.528851026592315e-10,0.07385885446015993,6.278283181286893e-11,1.7879292027042265e-10,0.09245318133350415,3.3018617990322857e-10,9.135854187156506e-11,0.23576064605826014,0.2499999962627048,0.1585305025222776
2004-12-01,4.882551073783514e-10,0.18939681606867206,2.0333154829485526e-09,0.0038107880936428013,5.669876653679024e-09,1.5301409816618911e-09,0.19245313603727024,2.31049323631461e-09,4.535085807790456e-09,0.2058087467354683,0.2499999944581722,0.15853050203960709
2005-01-01,1.1984380070148302e-10,0.15649711814628744,4.2460706849656984e-10,2.130877153276063e-09,1.3883652418899478e-09,4.693337195656617e-10,0.24999999456669977,6.420363887612436e-10,1.1207771722452434e-09,0.15536680161536162,0.23715246052977823,0.20098361884603244
2005-02-01,4.6319125881542247e-10,0.11472849283358949,2.057806893893779e-09,1.3793279611545456e-08,1.293346113205414e-08,3.013674543485371e-09,0.24999999679970508,0.028453625407046105,2.7766908219731666e-08,0.1778960990932942,0.17892173835845276,0.24999998747959065
2005-03-01,3.1827846801500104e-11,0.11157876911911618,1.195499594441822e-10,7.730385057964349e-10,1.4119584431474541e-09,2.2364523414898443e-10,0.24999999978371334,0.031049604161815486,1.1442252381393041e-09,0.1818165075826086,0.17555511647199887,0.24999999917650204
2005-04-01,3.1190461265089036e-10,0.08565937212793513,3.063461123516814e-10,0.09999999493044129,1.1110438110787349e-10,1.1632780775451224e-09,0.24999999791966127,0.016191449427375663,7.195615703388352e-10,0.1818165086035337,0.11633267624165705,0.24999999813720095
2005-05-01,8.913600449453026e-10,0.0767145204527931,2.50361318046614e-09,0.14035118659995213,1.8906861360099445e-10,2.717531574656983e-09,0.15894486975430475,0.024013332862847122,1.050372270298707e-09,0.23364341460460913,0.11633267421613737,0.24999999415741067
2005-06-01,6.666709812090517e-09,0.04858257111048885,0.006479638879592136,0.20514491529433,1.176681923427668e-09,9.935735968975574e-09,0.08707697177497396,0.03638325134447307,4.457141023566199e-09,0.24999999681954377,0.11633265317828574,0.24999997936204374
2005-07-01,7.094985018950103e-09,0.04304447047637253,5.271942799903857e-09,0.24999996353182985,2.980840678018742e-10,1.7555671062410062e-09,0.04996205944460476,0.026826063945347364,1.6389789058052711e-09,0.24999999753972066,0.17147750688451321,0.20868992211805373
2005-08-01,6.982264115270221e-09,0.05565493159854533,1.7957445284860177e-09,0.24999999835517905,9.92036696034523e-11,1.4078838792172812e-09,0.02111560134262565,3.8391673351969785e-09,6.368824764114182e-10,0.24999999944759876,0.23379884384396613,0.18943061065093425
2005-09-01,7.041627617301653e-10,0.055654936362100386,8.69559661782286e-11,0.24999999991445526,4.664205556092271e-12,1.3991424078521795e-10,0.021115591831818846,7.856489582760286e-11,4.170693328282939e-11,0.24999999997674038,0.23379885432303846,0.18943061653587756
2005-10-01,5.587584834658851e-10,0.055654936404059926,8.230018992294612e-11,0.24999999987503999,5.5438024322099135e-12,1.4497008405910194e-10,0.021115591948896197,1.0373982907025843e-10,4.0521737809166073e-11,0.24999999997521496,0.233798854275455,0.1894306165854996
2005-11-01,5.647247942613463e-10,0.055654936399823766,8.198493651435824e-11,0.24999999987547397,5.555976887625604e-12,1.4389619550389366e-10,0.02111559194823154,1.0986494230718535e-10,4.035654115961307e-11,0.24999999997513372,0.23379885425591487,0.18943061659903865
2005-12-01,1.8141102399095926e-09,0.055654935532025024,3.1755825636368915e-10,0.2499999993959016,2.7175812941724092e-11,5.613834507155769e-10,0.02111559307843196,1.1040116708639246e-09,1.6795152833548854e-10,0.24999999988625782,0.23379885157991148,0.18943061653528082
2006-01-01,1.2912374137953572e-09,0.03428886085646002,7.872569686570559e-10,0.24999999817059546,9.373985081708059e-11,0.012427331994393245,0.05751604618671806,0.03791631332041998,4.069184057168454e-10,0.2499999996753923,0.15516495849266185,0.20268648872420633
2006-02-01,4.2043652985501524e-10,0.02897005301361394,9.457046836294e-10,0.2499999993840813,4.27703735862196e-11,0.0026271001902212587,0.07952017637416633,0.05517336570260828,1.5604855020298404e-10,0.24999999987218746,0.1076202326110391,0.2260890712871224
2006-03-01,3.59709909603596e-10,2.571831433343636e-10,1.2854099867583662e-10,0.23414342926506532,3.0728380836602783e-11,0.002627110158804038,0.17428918441654723,6.906431891088301e-10,2.039010696313038e-10,0.2499999998780049,0.10762023753831998,0.2313200370725518
2006-04-01,5.172697823632195e-10,3.299733410066364e-10,2.144234204746657e-10,0.1973440237439283,5.1254632384320374e-11,0.03660351224905818,0.2059168079823363,4.540828629147364e-10,3.8792777774387176e-10,0.24999999972622758,0.10202715130134958,0.20810850304216702
2006-05-01,7.784621632828867e-10,3.5121571182834266e-10,4.788761054553708e-10,0.19528877888218807,3.096741304285052e-10,0.04129408757058607,0.203537088586218,1.2417489295138231e-09,2.8213826845170666e-09,0.24999999916235918,0.10438110772432184,0.2054989320929671
2006-06-01,2.3898131049832623e-11,1.342327409945137e-11,1.874842495755643e-11,0.19528874531581153,7.862378326059015e-12,0.04129410543302837,0.20353706914130176,3.3332351055072544e-11,6.90912837123711e-11,0.2499999999743255,0.10438113859480741,0.20549894137436936
2006-07-01,1.033067453677504e-09,0.0306063720926682,2.0789820273811765e-10,0.24999999731671071,1.7359772553816297e-12,0.04999999412942994,0.10353711297292943,6.510186950919403e-09,2.7737829093095985e-09,0.24999999932525319,0.11035757354457346,0.20549894009175065
2006-08-01,1.1355883958262601e-10,9.900638452556061e-11,9.198233109221171e-11,0.19528875023709544,4.396613836830109e-11,0.041294125606422594,0.20353702933859197,2.666646161699557e-10,3.1380389643008906e-10,0.24999999986733126,0.10438116166648279,0.2054989323550856
2006-09-01,2.210287575536934e-11,9.841370774833697e-12,9.3459814810509e-12,0.1963327476113982,5.8593425932021544e-12,0.03945010040972178,0.20979559492142677,1.0294569586807218e-09,2.7661565053515523e-10,0.2499999999813672,0.0979768124384489,0.20644474328441478
2006-10-01,6.587980855614636e-11,3.6271645521221556e-11,3.749340578457228e-11,0.20199871433674765,3.150704997363016e-11,0.04999999918251336,0.1255989354080839,9.174645883523468e-10,3.5443978708832555e-10,0.2499999999309167,0.18176094052287792,0.19064140917580424
2006-11-01,3.8438636602955334e-10,1.9758903179975386e-10,1.7156601539360918e-10,0.2021947037363046,1.3154153104561268e-10,0.04999998896733468,0.12478416108803947,1.0981847178053556e-09,2.9538772178502984e-10,0.24999999958374972,0.1825547207777065,0.19046642356820942
2006-12-01,3.714914960329502e-10,1.9436743371243632e-10,1.6536507298522794e-10,0.20219470331780337,1.3178894677942904e-10,0.04999998954025315,0.12478416009979222,1.0919730834174748e-09,7.176992289505891e-10,0.2499999996112066,0.1825547218035512,0.1904664229547077
2007-01-01,3.9923115814689356e-10,2.0891056186147372e-10,1.7473290044818868e-10,0.20219470622982838,1.449074067270821e-10,0.04999998916249526,0.1247841599122377,1.1353357283446661e-09,1.0464185426739365e-09,0.2499999995864827,0.18255472151965185,0.1904664204797671
2007-02-01,4.5606890230072715e-10,2.367301762929068e-10,1.965717092145766e-10,0.20219471421639548,1.6976189406031805e-10,0.04999998853240512,0.12478416022165033,1.2199824391248006e-09,1.5852876364938614e-09,0.24999999953034327,0.18255471987412386,0.1904664137606777
