,regime_cvar_rho2.0
2018-01-01,0.047064646099325945
2018-02-01,-0.05067081908131712
2018-03-01,-0.023649758163449847
2018-04-01,-0.006920280737297122
2018-05-01,0.016287757592505323
2018-06-01,-0.005279281812263441
2018-07-01,0.07891576755008375
2018-08-01,0.018254037162889137
2018-09-01,0.03718062324704972
2018-10-01,-0.09307183218798847
2018-11-01,0.08332620312084796
2018-12-01,-0.0720241901035502
2019-01-01,0.030248101128227765
2019-02-01,0.013538545942328634
2019-03-01,0.011524299180213561
2019-04-01,0.009673885271737369
2019-05-01,-0.045508602682242265
2019-06-01,0.06043390027133458
2019-07-01,-0.011019802018279418
2019-08-01,-0.020873196193309115
2019-09-01,0.015149777431719693
2019-10-01,0.04437509536132203
2019-11-01,0.02123207784218836
2019-12-01,0.024124130907822575
2020-01-01,-0.006950266470349839
2020-02-01,-0.08329013369777216
2020-03-01,-0.07632206449831364
2020-04-01,0.09062693517540715
2020-05-01,0.023202231772066127
2020-06-01,0.014563576257005809
2020-07-01,0.05027688032419355
2020-08-01,0.07041661408454702
2020-09-01,-0.006777944355905968
2020-10-01,-0.002471533963055503
2020-11-01,0.09593674356527496
2020-12-01,0.0029195517420527433
2021-01-01,-0.0011516819303413266
2021-02-01,-0.017559838867382712
2021-03-01,0.056231830774567663
2021-04-01,0.03356710480118004
2021-05-01,0.01670388178301682
2021-06-01,0.011290311882635733
2021-07-01,0.049869758089334804
2021-08-01,0.04207249644721909
2021-09-01,-0.05495981718422145
2021-10-01,0.07339153677670705
2021-11-01,0.04714365356994825
2021-12-01,0.0723244113036059
2022-01-01,-0.05589575659479529
2022-02-01,-0.05614122378145889
2022-03-01,0.05520049785351239
2022-04-01,-0.02496231275652396
2022-05-01,-0.02223731572341702
2022-06-01,-0.06275765116378687
2022-07-01,0.03638145437547352
2022-08-01,-0.04714567371237505
2022-09-01,-0.0793609852134844
2022-10-01,0.08556345110365587
2022-11-01,0.08865341234748896
2022-12-01,-0.020809502208758365
2023-01-01,-0.03854243657293955
2023-02-01,-0.030459934880896357
2023-03-01,0.06451806338863005
2023-04-01,0.026497850969744854
2023-05-01,-0.03200074488371445
2023-06-01,0.03851733890984883
2023-07-01,0.02099044521131756
2023-08-01,-0.0030267996066032834
2023-09-01,-0.03982613599549275
2023-10-01,0.0034772565032113413
2023-11-01,0.02299220171399733
2023-12-01,-0.00036650637830452134
2024-01-01,0.04569725712023798
2024-02-01,0.02682593856246699
2024-03-01,0.01959464955168693
2024-04-01,-0.04035049226565052
2024-05-01,0.055642116145644856
2024-06-01,0.012034994045178425
2024-07-01,0.024838804675016042
2024-08-01,0.06790344107064644
2024-09-01,0.014555265921368797
2024-10-01,-0.019933115122728738
2024-11-01,0.05548020386068362
2024-12-01,-0.045172365798108356
2025-01-01,0.04077663877386456
2025-02-01,0.03449354413621096
2025-03-01,-0.03821359316431703
2025-04-01,-0.0014515402961670972
2025-05-01,0.02347286154742907
2025-06-01,0.009856113088563037
2025-07-01,-0.00362393845899476
2025-08-01,0.018030435922323562
2025-09-01,0.03644404717902567
2025-10-01,0.009570307685679066
2025-11-01,0.03540352564582472
2025-12-01,-0.012047229466231385
2026-01-01,0.05930528811102024
2026-02-01,0.02153259565951298
2026-03-01,-0.014949318889348726
2026-04-01,0.0014677098598224725
2026-05-01,-0.018002357355337634
2026-06-01,0.005778178758521899
2026-07-01,0.015862491508068306
